customer_id,snapshot_date,region,preferred_channel,tenure_months,orders_last_6m,avg_order_value,total_spend_12m,last_order_days_ago,last_order_date,support_tickets_6m,returns_6m,is_premium_member,discount_rate,sessions_30d,pages_per_session,email_open_rate,churned
C000229,2025-09-05,EU,web,27,4,80.02,197.27,108,2025-05-20,0,0,0,0.54,19,6.76,0.496,1
C000230,2025-09-05,APAC,web,25,3,77.44,589.28,79,2025-06-18,0,0,0,0.33,5,5.5,0.481,0
C000231,2025-09-05,EU,mobile,24,4,6.69,85.83,115,2025-05-13,1,1,0,0.459,0,2.93,0.086,0
C000232,2025-09-05,EU,web,14,3,54.94,418.24,4,2025-09-01,0,0,0,0.266,22,4.7,0.206,0
C000233,2025-09-05,NA,store,0,3,30.99,389.79,24,2025-08-12,0,1,0,0.586,18,2.46,0.079,0
C000234,2025-09-05,LATAM,store,20,3,75.23,987.44,106,2025-05-22,0,1,0,0.309,34,3.62,0.191,0
C000235,2025-09-05,NA,mobile,21,1,55.36,10.66,27,2025-08-09,0,0,0,0.512,6,2.45,0.481,0
C000236,2025-09-05,NA,web,27,2,59.91,368.25,16,2025-08-20,2,1,0,0.107,17,4.59,0.311,0
C000237,2025-09-05,LATAM,mobile,22,2,117.56,1041.47,45,2025-07-22,0,0,0,0.226,16,5.17,0.259,1
C000238,2025-09-05,NA,email,13,4,27.85,256.03,22,2025-08-14,0,0,0,0.229,36,6.31,0.032,0
C000239,2025-09-05,EU,mobile,16,2,86.32,864.87,47,2025-07-20,0,0,0,0.363,4,4.93,0.349,0
C000240,2025-09-05,LATAM,web,17,3,24.33,233.46,73,2025-06-24,0,0,1,0.241,17,3.18,0.137,0
C000241,2025-09-05,NA,web,8,4,71.08,366.29,40,2025-07-27,1,1,0,0.282,3,5.05,0.172,0
C000242,2025-09-05,NA,store,0,7,12.51,114.45,127,2025-05-01,1,0,0,0.59,23,4.43,0.0,0
C000243,2025-09-05,LATAM,mobile,10,0,71.69,1022.12,37,2025-07-30,0,0,0,0.261,8,3.9,0.245,0
C000244,2025-09-05,EU,store,12,0,37.77,555.22,23,2025-08-13,1,0,0,0.448,5,2.81,0.322,0
C000245,2025-09-05,EU,email,13,3,66.09,426.92,51,2025-07-16,0,0,0,0.174,9,2.24,0.0,0
C000246,2025-09-05,APAC,email,18,0,53.68,433.09,178,2025-03-11,1,0,0,0.218,6,4.81,0.62,1
C000247,2025-09-05,NA,web,18,3,10.06,45.47,141,2025-04-17,0,0,0,0.472,18,5.8,0.403,1
C000248,2025-09-05,NA,email,11,3,103.69,697.82,115,2025-05-13,1,0,1,0.164,19,5.16,0.213,0
C000249,2025-09-05,EU,email,11,0,100.32,309.66,49,2025-07-18,2,1,0,0.592,25,5.46,0.0,1
C000250,2025-09-05,EU,store,13,0,81.64,657.29,111,2025-05-17,0,1,0,0.56,5,4.32,0.497,0
C000251,2025-09-05,EU,store,0,1,64.22,58.02,45,2025-07-22,0,0,0,0.137,26,2.89,0.354,0
C000252,2025-09-05,LATAM,store,9,5,76.25,667.37,9,2025-08-27,0,1,1,0.158,4,4.84,0.307,0
C000253,2025-09-05,NA,mobile,13,3,34.72,234.78,12,2025-08-24,0,0,1,0.047,2,2.78,0.212,1
C000254,2025-09-05,LATAM,mobile,2,1,93.78,0.0,9,2025-08-27,0,0,1,0.262,12,3.47,0.11,0
C000255,2025-09-05,LATAM,web,6,4,62.46,300.14,58,2025-07-09,2,1,0,0.375,27,2.43,0.213,1
C000256,2025-09-05,APAC,mobile,3,0,92.98,868.53,17,2025-08-19,0,2,0,0.166,0,5.05,0.503,0
C000257,2025-09-05,NA,store,16,3,29.33,469.33,24,2025-08-12,0,0,0,0.501,18,3.5,0.433,0
C000258,2025-09-05,LATAM,web,17,1,111.21,1351.07,13,2025-08-23,1,0,0,0.437,26,4.52,0.097,0
C000259,2025-09-05,NA,web,15,2,84.16,662.07,75,2025-06-22,0,0,0,0.28,14,4.49,0.61,0
C000260,2025-09-05,EU,web,6,3,69.83,572.19,69,2025-06-28,2,0,0,0.523,3,3.73,0.379,0
C000261,2025-09-05,APAC,mobile,17,0,155.41,1756.91,61,2025-07-06,2,0,1,0.019,34,4.88,0.252,0
C000262,2025-09-05,APAC,web,3,5,64.51,598.57,76,2025-06-21,0,0,0,0.568,1,5.33,0.134,0
C000263,2025-09-05,NA,store,5,2,12.89,171.22,87,2025-06-10,0,1,0,0.093,6,2.07,0.0,0
C000264,2025-09-05,LATAM,store,15,6,108.09,1143.09,0,2025-09-05,1,1,1,0.272,18,2.68,0.0,0
C000265,2025-09-05,NA,email,5,0,10.11,112.76,18,2025-08-18,0,0,0,0.262,27,7.17,0.217,0
C000266,2025-09-05,LATAM,web,12,3,77.24,528.16,84,2025-06-13,0,1,0,0.075,10,3.02,0.206,0
C000267,2025-09-05,NA,web,14,0,95.85,841.45,18,2025-08-18,0,0,0,0.412,1,4.12,0.326,0
C000268,2025-09-05,EU,email,0,2,55.86,592.99,64,2025-07-03,0,2,0,0.598,18,2.4,0.29,1
C000269,2025-09-05,LATAM,mobile,8,3,104.17,512.87,152,2025-04-06,0,0,1,0.116,14,5.55,0.278,0
C000270,2025-09-05,NA,web,10,4,75.5,179.25,61,2025-07-06,0,0,0,0.192,22,5.02,0.244,0
C000271,2025-09-05,EU,mobile,8,2,14.41,57.19,30,2025-08-06,1,0,0,0.214,12,3.36,0.639,0
C000272,2025-09-05,EU,mobile,16,3,70.03,929.92,150,2025-04-08,0,0,0,0.598,10,2.27,0.0,1
C000273,2025-09-05,APAC,email,13,0,36.02,496.9,9,2025-08-27,1,0,0,0.587,13,1.69,0.113,1
C000274,2025-09-05,APAC,web,2,2,83.72,0.0,6,2025-08-30,0,1,0,0.359,11,4.6,0.013,0
C000275,2025-09-05,NA,web,14,1,78.41,828.54,55,2025-07-12,0,0,0,0.521,8,3.77,0.201,1
C000276,2025-09-05,NA,email,25,6,108.74,638.85,63,2025-07-04,0,0,0,0.49,25,3.53,0.482,0
C000277,2025-09-05,LATAM,email,1,3,84.11,538.37,59,2025-07-08,0,0,0,0.326,16,4.36,0.24,1
C000278,2025-09-05,EU,store,19,2,70.43,744.82,14,2025-08-22,0,0,1,0.289,26,6.34,0.261,0
C000279,2025-09-05,EU,email,15,3,91.79,261.28,63,2025-07-04,0,1,0,0.295,19,5.66,0.01,0
C000280,2025-09-05,LATAM,store,15,0,84.76,1248.54,6,2025-08-30,0,0,0,0.015,6,4.14,0.124,1
C000281,2025-09-05,APAC,store,18,2,72.06,408.51,64,2025-07-03,1,1,0,0.345,26,4.46,0.344,1
C000282,2025-09-05,LATAM,store,24,4,63.04,771.31,5,2025-08-31,1,0,1,0.128,8,4.22,0.354,1
C000283,2025-09-05,NA,email,9,7,65.66,472.11,49,2025-07-18,0,0,0,0.368,0,3.69,0.215,1
C000284,2025-09-05,NA,mobile,12,3,45.73,232.77,94,2025-06-03,0,1,0,0.028,23,2.65,0.29,1
C000285,2025-09-05,EU,email,23,3,89.04,855.92,1,2025-09-04,0,1,0,0.296,27,6.59,0.313,0
C000286,2025-09-05,NA,email,22,5,86.47,675.32,71,2025-06-26,1,0,0,0.451,2,5.94,0.161,0
C000287,2025-09-05,NA,web,31,4,56.87,364.33,61,2025-07-06,0,0,1,0.217,23,3.7,0.072,0
C000288,2025-09-05,NA,mobile,43,3,66.19,457.59,44,2025-07-23,0,0,1,0.166,3,4.83,0.429,0
C000289,2025-09-05,EU,store,22,1,49.23,377.77,5,2025-08-31,2,0,0,0.467,7,1.76,0.0,0
C000290,2025-09-05,LATAM,email,0,3,91.34,805.94,97,2025-05-31,0,0,0,0.517,2,2.79,0.506,1
C000291,2025-09-05,NA,store,20,0,48.9,491.43,33,2025-08-03,0,0,1,0.17,17,5.54,0.498,0
C000292,2025-09-05,LATAM,email,20,1,77.08,681.14,25,2025-08-11,0,0,0,0.396,7,3.75,0.345,0
C000293,2025-09-05,APAC,store,4,1,69.65,686.51,116,2025-05-12,0,1,1,0.262,0,1.0,0.067,1
C000294,2025-09-05,APAC,mobile,10,1,78.8,638.0,30,2025-08-06,0,1,0,0.591,7,2.92,0.0,0
C000295,2025-09-05,EU,mobile,5,6,58.48,152.48,40,2025-07-27,0,1,1,0.201,11,2.39,0.145,0
C000296,2025-09-05,EU,web,18,3,79.81,845.07,61,2025-07-06,0,2,0,0.262,19,3.11,0.0,1
C000297,2025-09-05,APAC,mobile,18,0,85.37,846.36,74,2025-06-23,0,0,0,0.09,20,4.4,0.105,0
C000298,2025-09-05,APAC,web,6,5,76.69,169.89,2,2025-09-03,0,0,0,0.219,22,2.46,0.346,1
C000299,2025-09-05,NA,web,0,4,58.82,49.89,13,2025-08-23,0,0,0,0.002,7,4.86,0.055,1
C000300,2025-09-05,EU,web,17,3,26.78,373.37,10,2025-08-26,0,1,0,0.51,9,1.0,0.089,1
C000301,2025-09-05,APAC,mobile,8,1,64.03,544.1,134,2025-04-24,1,0,0,0.245,16,4.42,0.307,0
C000302,2025-09-05,EU,web,14,3,106.43,862.05,44,2025-07-23,1,0,0,0.047,18,6.3,0.159,0
C000303,2025-09-05,EU,store,11,4,42.77,263.85,111,2025-05-17,0,0,1,0.135,21,5.21,0.445,0
C000304,2025-09-05,NA,store,29,0,107.24,836.72,18,2025-08-18,0,0,0,0.373,15,3.44,0.195,0
C000305,2025-09-05,LATAM,store,0,6,74.21,695.39,111,2025-05-17,1,0,0,0.317,21,5.14,0.381,0
C000306,2025-09-05,APAC,email,13,0,99.07,794.07,14,2025-08-22,0,0,0,0.438,25,4.62,0.213,0
C000307,2025-09-05,LATAM,mobile,11,3,59.19,365.6,30,2025-08-06,2,0,0,0.571,8,2.89,0.64,0
C000308,2025-09-05,EU,web,17,2,60.0,467.21,19,2025-08-17,0,0,0,0.048,10,1.0,0.485,0
C000309,2025-09-05,LATAM,web,11,2,43.78,256.64,49,2025-07-18,0,0,0,0.563,14,6.56,0.135,1
C000310,2025-09-05,LATAM,web,10,5,48.82,545.75,35,2025-08-01,1,0,1,0.258,11,4.61,0.723,0
C000311,2025-09-05,EU,email,19,1,91.58,634.73,39,2025-07-28,0,1,1,0.07,3,2.13,0.583,1
C000312,2025-09-05,LATAM,mobile,3,1,82.04,621.0,16,2025-08-20,1,0,1,0.079,12,4.69,0.4,0
C000313,2025-09-05,LATAM,email,11,3,83.37,526.21,101,2025-05-27,0,0,0,0.103,16,1.71,0.161,0
C000314,2025-09-05,APAC,mobile,5,3,91.85,961.04,99,2025-05-29,0,1,1,0.197,0,7.1,0.457,0
C000315,2025-09-05,LATAM,store,0,6,106.99,404.43,3,2025-09-02,0,0,0,0.322,21,1.77,0.205,1
C000316,2025-09-05,NA,email,12,3,103.53,1411.97,138,2025-04-20,0,0,1,0.19,10,6.44,0.175,0
C000317,2025-09-05,LATAM,email,20,3,64.84,805.68,93,2025-06-04,0,1,0,0.391,30,1.96,0.049,1
C000318,2025-09-05,LATAM,store,8,3,64.56,501.86,66,2025-07-01,0,0,0,0.418,7,6.39,0.261,0
C000319,2025-09-05,LATAM,store,5,6,96.57,764.88,63,2025-07-04,0,0,0,0.338,20,5.3,0.345,0
C000320,2025-09-05,EU,mobile,24,0,67.55,559.6,0,2025-09-05,0,1,0,0.1,14,3.82,0.219,1
C000321,2025-09-05,APAC,store,5,3,95.06,777.59,68,2025-06-29,0,2,0,0.251,17,4.54,0.379,0
C000322,2025-09-05,NA,mobile,16,4,40.44,276.69,22,2025-08-14,0,0,0,0.271,4,2.87,0.052,0
C000323,2025-09-05,APAC,store,15,4,87.88,523.45,26,2025-08-10,1,0,1,0.053,15,2.86,0.07,0
C000324,2025-09-05,EU,web,1,6,52.6,642.15,46,2025-07-21,2,0,0,0.194,18,4.54,0.3,1
C000325,2025-09-05,APAC,email,6,4,102.46,802.1,0,2025-09-05,1,0,0,0.44,24,2.92,0.483,0
C000326,2025-09-05,NA,email,38,1,99.69,985.8,44,2025-07-23,2,0,0,0.071,16,2.96,0.169,0
C000327,2025-09-05,LATAM,web,5,3,63.68,353.19,49,2025-07-18,0,0,0,0.308,26,6.18,0.106,0
C000328,2025-09-05,EU,store,8,4,68.19,330.16,71,2025-06-26,0,0,1,0.134,19,3.13,0.11,0
C000329,2025-09-05,NA,web,7,2,53.01,598.25,23,2025-08-13,1,0,1,0.241,3,4.67,0.0,0
C000330,2025-09-05,LATAM,store,0,5,74.75,1003.22,47,2025-07-20,0,0,0,0.074,13,3.42,0.0,0
C000331,2025-09-05,NA,mobile,13,0,110.65,1349.65,33,2025-08-03,0,0,1,0.131,11,2.56,0.399,0
C000332,2025-09-05,EU,mobile,17,0,48.1,652.34,69,2025-06-28,0,0,0,0.023,15,2.44,0.0,0
C000333,2025-09-05,APAC,web,9,4,113.29,31.44,65,2025-07-02,2,1,1,0.034,26,2.87,0.485,0
C000334,2025-09-05,EU,email,21,3,86.58,1085.09,21,2025-08-15,0,0,0,0.2,20,5.12,0.128,0
C000335,2025-09-05,NA,mobile,6,0,75.57,699.64,38,2025-07-29,0,0,0,0.063,15,4.32,0.256,0
C000336,2025-09-05,APAC,web,24,2,114.48,442.14,38,2025-07-29,0,0,0,0.007,5,3.92,0.569,0
C000337,2025-09-05,APAC,mobile,15,5,79.28,1022.99,0,2025-09-05,0,2,0,0.474,8,6.81,0.213,1
C000338,2025-09-05,LATAM,mobile,2,4,59.18,258.9,73,2025-06-24,1,0,0,0.465,4,5.15,0.595,0
C000339,2025-09-05,EU,web,7,2,10.32,93.18,63,2025-07-04,1,0,1,0.005,1,5.39,0.305,0
C000340,2025-09-05,EU,store,6,4,69.77,304.33,110,2025-05-18,0,0,0,0.531,7,2.23,0.0,0
C000341,2025-09-05,NA,store,16,1,87.8,971.24,94,2025-06-03,0,1,1,0.198,17,4.95,0.127,0
C000342,2025-09-05,LATAM,mobile,9,1,56.44,636.53,99,2025-05-29,0,1,0,0.527,6,5.93,0.0,0
C000343,2025-09-05,EU,email,8,4,55.95,264.93,131,2025-04-27,0,2,0,0.597,6,2.78,0.323,1
C000344,2025-09-05,LATAM,mobile,17,3,87.19,663.88,40,2025-07-27,0,0,0,0.236,20,5.57,0.138,0
C000345,2025-09-05,APAC,store,7,2,67.62,723.97,49,2025-07-18,1,0,1,0.296,11,2.73,0.261,0
C000346,2025-09-05,LATAM,store,15,3,45.4,330.22,72,2025-06-25,0,2,0,0.433,17,3.91,0.54,0
C000347,2025-09-05,EU,web,0,3,54.97,511.76,78,2025-06-19,0,0,0,0.306,8,4.81,0.42,0
C000348,2025-09-05,LATAM,mobile,23,4,60.38,403.86,109,2025-05-19,0,0,0,0.126,11,5.45,0.315,0
C000349,2025-09-05,NA,store,7,3,95.24,332.04,51,2025-07-16,1,0,0,0.058,10,4.48,0.353,1
C000350,2025-09-05,EU,mobile,0,6,59.03,14.22,113,2025-05-15,1,2,0,0.243,12,3.23,0.203,1
C000351,2025-09-05,APAC,mobile,11,2,57.94,308.04,2,2025-09-03,1,0,0,0.099,11,3.95,0.078,0
C000352,2025-09-05,NA,web,19,2,54.28,96.71,95,2025-06-02,1,0,0,0.521,19,2.46,0.208,1
C000353,2025-09-05,EU,email,5,2,32.37,236.3,18,2025-08-18,1,1,0,0.017,11,3.28,0.468,0
C000354,2025-09-05,LATAM,mobile,16,0,71.62,298.56,65,2025-07-02,2,1,0,0.052,23,3.72,0.172,1
C000355,2025-09-05,APAC,web,13,4,48.63,490.25,30,2025-08-06,0,0,0,0.056,9,4.34,0.397,1
C000356,2025-09-05,APAC,web,2,0,54.39,373.58,75,2025-06-22,0,0,0,0.144,5,3.76,0.276,1
C000357,2025-09-05,LATAM,store,14,3,35.6,295.47,27,2025-08-09,0,1,0,0.288,12,3.46,0.0,0
C000358,2025-09-05,NA,email,8,0,88.97,607.9,5,2025-08-31,0,2,0,0.082,14,5.7,0.24,0
C000359,2025-09-05,LATAM,email,0,1,80.28,1045.27,54,2025-07-13,0,0,0,0.326,12,4.81,0.559,1
C000360,2025-09-05,NA,email,4,2,71.01,542.46,176,2025-03-13,0,0,1,0.159,9,5.85,0.202,0
C000361,2025-09-05,EU,store,3,3,85.4,1748.23,54,2025-07-13,0,0,0,0.544,25,3.22,0.515,0
C000362,2025-09-05,NA,store,2,3,39.3,335.41,109,2025-05-19,0,0,1,0.282,8,4.05,0.519,1
C000363,2025-09-05,EU,store,4,0,30.44,273.15,24,2025-08-12,1,2,0,0.204,22,1.68,0.335,1
C000364,2025-09-05,LATAM,web,13,0,71.28,178.28,62,2025-07-05,0,0,0,0.595,9,5.08,0.226,0
C000365,2025-09-05,EU,mobile,12,1,45.87,401.13,78,2025-06-19,2,0,1,0.217,19,4.27,0.425,0
C000366,2025-09-05,LATAM,email,13,4,64.11,197.35,77,2025-06-20,0,0,1,0.1,12,1.0,0.276,1
C000367,2025-09-05,APAC,store,14,4,74.22,396.32,30,2025-08-06,0,0,1,0.014,15,8.23,0.054,0
C000368,2025-09-05,NA,email,2,1,62.46,909.78,85,2025-06-12,2,0,0,0.078,10,5.41,0.254,1
C000369,2025-09-05,EU,email,19,1,9.33,110.76,26,2025-08-10,0,0,0,0.553,16,4.5,0.143,0
C000370,2025-09-05,LATAM,store,0,3,68.79,848.87,4,2025-09-01,0,0,0,0.152,9,6.08,0.606,1
C000371,2025-09-05,EU,web,1,5,97.84,669.66,65,2025-07-02,1,0,1,0.002,33,3.48,0.129,1
C000372,2025-09-05,LATAM,web,12,0,62.01,199.15,138,2025-04-20,2,0,0,0.394,10,3.54,0.038,1
C000373,2025-09-05,LATAM,mobile,24,3,82.21,13.1,12,2025-08-24,1,2,1,0.145,34,1.09,0.513,1
C000374,2025-09-05,LATAM,mobile,33,2,79.25,548.36,5,2025-08-31,0,0,1,0.086,14,3.47,0.244,0
C000375,2025-09-05,EU,mobile,2,1,53.98,551.15,10,2025-08-26,2,0,0,0.431,0,3.44,0.398,0
C000376,2025-09-05,APAC,email,11,5,56.43,239.61,149,2025-04-09,0,0,1,0.073,32,4.52,0.385,0
C000377,2025-09-05,APAC,email,12,3,32.78,377.66,25,2025-08-11,0,0,0,0.232,19,5.46,0.673,0
C000378,2025-09-05,EU,web,0,3,54.6,280.12,26,2025-08-10,1,0,1,0.073,4,2.99,0.001,0
C000379,2025-09-05,NA,web,5,6,46.49,427.87,6,2025-08-30,0,0,0,0.098,18,2.52,0.435,0
C000380,2025-09-05,APAC,email,31,4,89.24,708.56,44,2025-07-23,1,0,0,0.427,4,4.5,0.234,0
C000381,2025-09-05,LATAM,email,14,3,96.09,693.96,115,2025-05-13,1,1,1,0.052,6,2.37,0.785,0
C000382,2025-09-05,NA,store,10,0,61.97,818.3,27,2025-08-09,1,0,0,0.528,19,3.89,0.033,0
C000383,2025-09-05,LATAM,email,0,2,79.56,706.58,5,2025-08-31,0,0,0,0.005,9,6.55,0.147,0
C000384,2025-09-05,APAC,web,27,0,26.62,170.28,76,2025-06-21,2,0,0,0.196,5,3.86,0.108,1
C000385,2025-09-05,APAC,email,7,0,37.65,145.42,22,2025-08-14,0,0,1,0.134,8,4.84,0.618,0
C000386,2025-09-05,NA,store,0,5,61.37,654.12,32,2025-08-04,0,0,0,0.557,14,3.63,0.424,1
C000387,2025-09-05,EU,web,9,2,92.27,721.94,55,2025-07-12,1,1,0,0.295,5,2.8,0.265,1
C000388,2025-09-05,APAC,mobile,0,4,38.64,410.12,53,2025-07-14,0,2,0,0.072,14,4.07,0.417,0
C000389,2025-09-05,LATAM,email,0,4,30.88,148.57,47,2025-07-20,1,1,0,0.139,0,2.01,0.586,1
C000390,2025-09-05,NA,store,10,3,78.11,583.12,86,2025-06-11,0,1,1,0.049,12,2.63,0.303,0
C000391,2025-09-05,APAC,web,14,4,47.52,327.33,17,2025-08-19,0,0,0,0.227,11,2.28,0.0,1
C000392,2025-09-05,APAC,mobile,23,0,90.17,498.11,124,2025-05-04,2,1,0,0.109,2,4.02,0.572,1
C000393,2025-09-05,NA,mobile,5,0,81.74,779.07,3,2025-09-02,0,0,0,0.374,9,4.29,0.071,0
C000394,2025-09-05,NA,email,7,0,121.57,1688.36,75,2025-06-22,2,0,0,0.211,5,2.08,0.131,0
C000395,2025-09-05,LATAM,web,19,5,67.39,953.26,11,2025-08-25,0,0,0,0.125,24,4.84,0.485,0
C000396,2025-09-05,LATAM,email,22,3,60.96,531.92,25,2025-08-11,1,0,1,0.039,6,2.62,0.276,0
C000397,2025-09-05,NA,web,0,5,24.59,54.77,29,2025-08-07,1,0,0,0.299,23,4.14,0.197,0
C000398,2025-09-05,LATAM,mobile,20,0,26.63,196.34,54,2025-07-13,0,0,0,0.55,13,4.69,0.425,0
C000399,2025-09-05,APAC,mobile,20,1,64.32,523.06,22,2025-08-14,2,0,0,0.356,15,4.38,0.612,0
C000400,2025-09-05,EU,web,7,5,39.41,221.83,21,2025-08-15,0,1,0,0.219,30,3.83,0.316,1
C000401,2025-09-05,NA,mobile,3,0,55.15,378.39,10,2025-08-26,0,1,0,0.399,7,2.93,0.0,0
C000402,2025-09-05,EU,mobile,13,4,49.16,607.81,31,2025-08-05,1,1,1,0.024,7,6.97,0.473,0
C000403,2025-09-05,EU,mobile,11,4,83.48,631.24,2,2025-09-03,0,0,0,0.072,20,4.14,0.222,0
C000404,2025-09-05,NA,web,13,2,64.9,967.9,67,2025-06-30,0,0,0,0.404,0,4.88,0.378,0
C000405,2025-09-05,EU,web,16,1,71.11,693.8,32,2025-08-04,0,1,1,0.014,14,5.64,0.391,0
C000406,2025-09-05,APAC,mobile,7,4,73.43,288.24,41,2025-07-26,0,0,0,0.484,25,6.16,0.294,1
C000407,2025-09-05,APAC,email,2,0,26.51,327.49,85,2025-06-12,0,0,0,0.14,9,3.09,0.386,1
C000408,2025-09-05,APAC,email,5,1,76.88,197.2,60,2025-07-07,2,0,0,0.201,15,4.95,0.151,0
C000409,2025-09-05,APAC,store,4,3,20.75,155.69,65,2025-07-02,0,0,0,0.315,29,1.32,0.242,1
C000410,2025-09-05,EU,store,11,2,68.59,674.13,20,2025-08-16,0,0,0,0.572,12,1.62,0.433,0
C000411,2025-09-05,NA,web,0,1,25.18,279.95,75,2025-06-22,0,2,0,0.489,15,5.76,0.426,1
C000412,2025-09-05,LATAM,mobile,5,2,58.15,764.59,111,2025-05-17,0,0,1,0.098,22,3.01,0.694,0
C000413,2025-09-05,LATAM,mobile,6,1,106.83,389.91,17,2025-08-19,0,0,1,0.165,8,1.0,0.482,0
C000414,2025-09-05,LATAM,mobile,5,5,55.66,297.18,28,2025-08-08,0,0,1,0.272,19,2.03,0.2,1
C000415,2025-09-05,EU,store,16,6,78.43,814.34,72,2025-06-25,1,1,0,0.531,11,2.13,0.443,0
C000416,2025-09-05,NA,store,17,0,48.54,286.68,16,2025-08-20,0,0,1,0.115,5,4.14,0.127,1
C000417,2025-09-05,EU,web,4,1,88.6,841.74,97,2025-05-31,0,0,1,0.167,16,2.37,0.082,0
C000418,2025-09-05,NA,store,19,2,92.69,333.0,102,2025-05-26,0,0,0,0.153,22,2.88,0.0,1
C000419,2025-09-05,NA,web,20,4,58.54,493.63,13,2025-08-23,1,0,0,0.35,33,5.29,0.32,0
C000420,2025-09-05,EU,email,1,5,79.11,743.71,207,2025-02-10,1,0,0,0.58,9,3.78,0.252,1
C000421,2025-09-05,APAC,email,16,3,33.83,1.33,6,2025-08-30,0,0,1,0.092,20,5.38,0.272,1
C000422,2025-09-05,EU,store,21,2,82.3,1079.0,62,2025-07-05,2,0,0,0.165,9,3.62,0.148,1
C000423,2025-09-05,LATAM,store,10,6,75.3,622.58,38,2025-07-29,0,0,0,0.221,20,1.8,0.0,0
C000424,2025-09-05,APAC,email,9,2,28.55,239.42,223,2025-01-25,2,1,0,0.588,18,3.7,0.635,0
C000425,2025-09-05,NA,web,22,5,90.79,1295.77,194,2025-02-23,0,0,0,0.015,2,6.38,0.231,0
C000426,2025-09-05,APAC,mobile,7,0,66.38,869.77,96,2025-06-01,0,0,0,0.529,5,4.31,0.069,1
C000427,2025-09-05,EU,web,1,3,74.5,760.61,155,2025-04-03,0,0,1,0.065,11,6.41,0.058,1
C000428,2025-09-05,NA,email,17,4,80.86,820.15,51,2025-07-16,1,0,0,0.046,8,4.14,0.463,0
C000429,2025-09-05,APAC,web,17,5,70.77,1046.34,112,2025-05-16,0,0,0,0.151,11,4.01,0.291,0
C000430,2025-09-05,LATAM,email,18,4,92.22,1204.98,6,2025-08-30,1,0,0,0.272,24,3.92,0.168,0
C000431,2025-09-05,EU,mobile,0,4,25.14,408.53,68,2025-06-29,0,0,0,0.265,6,3.41,0.399,0
C000432,2025-09-05,LATAM,web,10,3,51.82,111.01,33,2025-08-03,0,0,0,0.007,19,5.06,0.249,0
C000433,2025-09-05,NA,email,14,3,46.78,303.6,2,2025-09-03,1,1,0,0.231,18,4.64,0.364,0
C000434,2025-09-05,APAC,store,2,1,63.73,103.34,80,2025-06-17,0,0,0,0.29,17,5.81,0.42,0
C000435,2025-09-05,EU,store,18,6,112.27,646.8,88,2025-06-09,2,1,1,0.249,31,4.61,0.0,0
C000436,2025-09-05,APAC,email,9,2,77.1,193.73,35,2025-08-01,0,0,0,0.36,9,3.03,0.374,0
C000437,2025-09-05,LATAM,store,0,1,13.67,101.24,4,2025-09-01,0,0,0,0.473,11,4.12,0.166,0
C000438,2025-09-05,APAC,email,10,1,34.88,380.2,122,2025-05-06,1,0,0,0.23,26,4.06,0.15,0
C000439,2025-09-05,EU,mobile,21,3,64.29,672.04,29,2025-08-07,0,0,0,0.106,32,3.09,0.672,0
C000440,2025-09-05,EU,store,0,1,38.61,460.25,113,2025-05-15,2,0,0,0.361,15,6.53,0.222,0
C000441,2025-09-05,NA,mobile,18,4,88.9,652.0,34,2025-08-02,1,0,0,0.015,14,4.7,0.518,0
C000442,2025-09-05,LATAM,email,0,3,69.38,450.33,55,2025-07-12,1,0,0,0.581,29,3.03,0.4,1
C000443,2025-09-05,LATAM,mobile,19,0,51.56,328.67,39,2025-07-28,1,2,0,0.518,19,2.23,0.375,0
C000444,2025-09-05,NA,email,13,4,46.68,350.73,108,2025-05-20,0,0,0,0.486,13,3.73,0.165,0
C000445,2025-09-05,EU,web,14,2,104.77,862.13,5,2025-08-31,1,0,0,0.533,4,3.58,0.449,0
C000446,2025-09-05,LATAM,web,19,1,106.99,923.13,29,2025-08-07,1,0,0,0.589,4,1.48,0.424,1
C000447,2025-09-05,APAC,store,4,5,51.45,218.69,64,2025-07-03,0,0,0,0.238,12,5.3,0.169,0
C000448,2025-09-05,LATAM,mobile,13,4,45.4,88.06,56,2025-07-11,0,1,0,0.504,6,5.66,0.031,1
C000449,2025-09-05,NA,web,2,2,76.76,620.96,74,2025-06-23,1,1,1,0.17,2,2.21,0.04,0
C000450,2025-09-05,LATAM,store,7,1,89.96,688.8,4,2025-09-01,0,2,0,0.038,10,3.82,0.364,0
C000451,2025-09-05,APAC,mobile,20,0,28.99,21.94,78,2025-06-19,0,0,0,0.153,11,2.93,0.315,0
C000452,2025-09-05,EU,web,5,3,82.02,1104.23,65,2025-07-02,0,1,0,0.428,3,2.64,0.407,0
C000453,2025-09-05,NA,mobile,4,3,55.12,495.8,30,2025-08-06,2,0,1,0.247,21,3.94,0.547,0
C000454,2025-09-05,NA,store,12,4,49.38,591.96,54,2025-07-13,0,0,0,0.043,9,3.95,0.533,0
C000455,2025-09-05,LATAM,mobile,0,4,52.97,0.0,64,2025-07-03,0,0,0,0.057,23,3.61,0.185,0
C000456,2025-09-05,LATAM,web,0,3,64.97,527.07,43,2025-07-24,2,1,0,0.043,0,7.92,0.313,1
C000457,2025-09-05,EU,web,1,0,41.65,478.18,103,2025-05-25,0,0,0,0.433,19,4.18,0.392,1
C000458,2025-09-05,APAC,mobile,26,1,89.49,430.13,97,2025-05-31,1,0,0,0.086,12,5.86,0.43,0
